query_filename,query_item_id,K,Recall,NDCG,mAP
img_MEN_Denim_id_00002760_01_3_back.jpg,id_00002760,10,0.0,0.0,0.0
img_MEN_Denim_id_00002760_01_3_back.jpg,id_00002760,15,0.0,0.0,0.0
img_MEN_Denim_id_00002760_01_6_flat.jpg,id_00002760,5,0.0,0.0,0.0
img_MEN_Denim_id_00002760_01_6_flat.jpg,id_00002760,10,0.0,0.0,0.0
img_MEN_Denim_id_00002760_01_6_flat.jpg,id_00002760,15,0.0,0.0,0.0
img_MEN_Denim_id_00002760_04_6_flat.jpg,id_00002760,5,0.0,0.0,0.0
img_MEN_Denim_id_00002760_04_6_flat.jpg,id_00002760,10,0.0,0.0,0.0
img_MEN_Denim_id_00002760_04_6_flat.jpg,id_00002760,15,0.0,0.0,0.0
img_MEN_Denim_id_00002760_04_7_additional.jpg,id_00002760,5,1.0,0.43067655807339306,0.25
img_MEN_Denim_id_00002760_04_7_additional.jpg,id_00002760,10,1.0,0.3333333333333333,0.14285714285714285
img_MEN_Denim_id_00002760_04_7_additional.jpg,id_00002760,15,1.0,0.27023815442731974,0.08333333333333333
img_MEN_Denim_id_00003074_01_1_front.jpg,id_00003074,5,0.0,0.0,0.0
img_MEN_Denim_id_00003074_01_1_front.jpg,id_00003074,10,1.0,0.6309297535714575,0.5
img_MEN_Denim_id_00003074_01_1_front.jpg,id_00003074,15,1.0,0.6309297535714575,0.5
img_MEN_Denim_id_00003074_01_7_additional.jpg,id_00003074,5,0.0,0.0,0.0
img_MEN_Denim_id_00003074_01_7_additional.jpg,id_00003074,10,0.0,0.0,0.0
img_MEN_Denim_id_00003074_01_7_additional.jpg,id_00003074,15,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_1_front.jpg,id_00003242,5,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_1_front.jpg,id_00003242,10,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_1_front.jpg,id_00003242,15,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_7_additional.jpg,id_00003242,5,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_7_additional.jpg,id_00003242,10,0.0,0.0,0.0
img_MEN_Denim_id_00003242_01_7_additional.jpg,id_00003242,15,0.0,0.0,0.0
img_MEN_Denim_id_00003252_01_3_back.jpg,id_00003252,5,1.0,0.38685280723454163,0.2
img_MEN_Denim_id_00003252_01_3_back.jpg,id_00003252,10,1.0,1.2890648263178879,0.6
img_MEN_Denim_id_00003252_01_3_back.jpg,id_00003252,15,1.0,0.6806765580733931,0.19166666666666665
img_MEN_Denim_id_00003252_01_4_full.jpg,id_00003252,5,1.0,0.38685280723454163,0.2
img_MEN_Denim_id_00003252_01_4_full.jpg,id_00003252,10,1.0,0.2890648263178879,0.1
img_MEN_Denim_id_00003252_01_4_full.jpg,id_00003252,15,1.0,0.25,0.06666666666666667
img_MEN_Denim_id_00003252_01_7_additional.jpg,id_00003252,5,1.0,0.38685280723454163,0.2
img_MEN_Denim_id_00003252_01_7_additional.jpg,id_00003252,10,1.0,0.5,0.3333333333333333
img_MEN_Denim_id_00003252_01_7_additional.jpg,id_00003252,15,1.0,0.6121652119178377,0.15476190476190477
img_MEN_Denim_id_00003341_01_3_back.jpg,id_00003341,5,1.0,1.0,1.0
img_MEN_Denim_id_00003341_01_3_back.jpg,id_00003341,10,1.0,1.0,1.0
img_MEN_Denim_id_00003341_01_3_back.jpg,id_00003341,15,1.0,1.0,1.0
img_MEN_Denim_id_00003341_01_7_additional.jpg,id_00003341,5,1.0,1.0,1.0
img_MEN_Denim_id_00003341_01_7_additional.jpg,id_00003341,10,1.0,1.0,1.0
img_MEN_Denim_id_00003341_01_7_additional.jpg,id_00003341,15,1.0,1.0,1.0
img_MEN_Denim_id_00003570_01_3_back.jpg,id_00003570,5,0.0,0.0,0.0
img_MEN_Denim_id_00003570_01_3_back.jpg,id_00003570,10,0.0,0.0,0.0
img_MEN_Denim_id_00003570_01_3_back.jpg,id_00003570,15,0.0,0.0,0.0
img_MEN_Denim_id_00003570_01_7_additional.jpg,id_00003570,5,0.0,0.0,0.0
img_MEN_Denim_id_00003570_01_7_additional.jpg,id_00003570,10,0.0,0.0,0.0
img_MEN_Denim_id_00003570_01_7_additional.jpg,id_00003570,15,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_3_back.jpg,id_00003734,5,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_3_back.jpg,id_00003734,10,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_3_back.jpg,id_00003734,15,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_6_flat.jpg,id_00003734,5,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_6_flat.jpg,id_00003734,10,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_6_flat.jpg,id_00003734,15,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_7_additional.jpg,id_00003734,5,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_7_additional.jpg,id_00003734,10,0.0,0.0,0.0
img_MEN_Denim_id_00003734_01_7_additional.jpg,id_00003734,15,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_1_front.jpg,id_00003845,5,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_1_front.jpg,id_00003845,10,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_1_front.jpg,id_00003845,15,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_2_side.jpg,id_00003845,5,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_2_side.jpg,id_00003845,10,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_2_side.jpg,id_00003845,15,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_7_additional.jpg,id_00003845,5,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_7_additional.jpg,id_00003845,10,0.0,0.0,0.0
img_MEN_Denim_id_00003845_02_7_additional.jpg,id_00003845,15,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_1_front.jpg,id_00004051,5,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_1_front.jpg,id_00004051,10,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_1_front.jpg,id_00004051,15,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_3_back.jpg,id_00004051,5,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_3_back.jpg,id_00004051,10,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_3_back.jpg,id_00004051,15,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_6_flat.jpg,id_00004051,5,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_6_flat.jpg,id_00004051,10,0.0,0.0,0.0
img_MEN_Denim_id_00004051_01_6_flat.jpg,id_00004051,15,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_3_back.jpg,id_00004714,5,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_3_back.jpg,id_00004714,10,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_3_back.jpg,id_00004714,15,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_7_additional.jpg,id_00004714,5,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_7_additional.jpg,id_00004714,10,0.0,0.0,0.0
img_MEN_Denim_id_00004714_01_7_additional.jpg,id_00004714,15,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_2_side.jpg,id_00004807,5,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_2_side.jpg,id_00004807,10,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_2_side.jpg,id_00004807,15,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_6_flat.jpg,id_00004807,5,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_6_flat.jpg,id_00004807,10,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_6_flat.jpg,id_00004807,15,0.0,0.0,0.0
img_MEN_Denim_id_00004807_01_7_additional.jpg,id_00004807,5,1.0,0.5,0.3333333333333333
img_MEN_Denim_id_00004807_01_7_additional.jpg,id_00004807,10,1.0,0.38685280723454163,0.2
img_MEN_Denim_id_00004807_01_7_additional.jpg,id_00004807,15,1.0,0.38685280723454163,0.2
img_MEN_Denim_id_00005608_01_1_front.jpg,id_00005608,5,1.0,1.0,1.0
img_MEN_Denim_id_00005608_01_1_front.jpg,id_00005608,10,1.0,1.0,1.0
img_MEN_Denim_id_00005608_01_1_front.jpg,id_00005608,15,1.0,1.0,1.0
img_MEN_Denim_id_00005608_01_7_additional.jpg,id_00005608,5,1.0,1.0,1.0
img_MEN_Denim_id_00005608_01_7_additional.jpg,id_00005608,10,1.0,1.0,1.0
img_MEN_Denim_id_00005608_01_7_additional.jpg,id_00005608,15,1.0,1.0,1.0
img_MEN_Denim_id_00005724_01_3_back.jpg,id_00005724,5,0.0,0.0,0.0
img_MEN_Denim_id_00005724_01_3_back.jpg,id_00005724,10,1.0,1.0,1.0
img_MEN_Denim_id_00005724_01_3_back.jpg,id_00005724,15,1.0,1.0,1.0
img_MEN_Denim_id_00005724_01_7_additional.jpg,id_00005724,5,0.0,0.0,0.0
img_MEN_Denim_id_00005724_01_7_additional.jpg,id_00005724,10,0.0,0.0,0.0
img_MEN_Denim_id_00005724_01_7_additional.jpg,id_00005724,15,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_2_side.jpg,id_00005769,5,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_2_side.jpg,id_00005769,10,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_2_side.jpg,id_00005769,15,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_4_full.jpg,id_00005769,5,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_4_full.jpg,id_00005769,10,0.0,0.0,0.0
img_MEN_Denim_id_00005769_02_4_full.jpg,id_00005769,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_2_side.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_2_side.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_2_side.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_6_flat.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_6_flat.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_6_flat.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_7_additional.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_7_additional.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_01_7_additional.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_1_front.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_1_front.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_1_front.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_2_side.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_2_side.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_2_side.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_3_back.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_3_back.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_3_back.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_6_flat.jpg,id_00005887,5,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_6_flat.jpg,id_00005887,10,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_6_flat.jpg,id_00005887,15,0.0,0.0,0.0
img_MEN_Denim_id_00005887_03_7_additional.jpg,id_00005887,5,1.0,1.0,1.0
img_MEN_Denim_id_00005887_03_7_additional.jpg,id_00005887,10,1.0,0.6309297535714575,0.5
img_MEN_Denim_id_00005887_03_7_additional.jpg,id_00005887,15,1.0,0.6309297535714575,0.5
img_MEN_Denim_id_00006034_01_1_front.jpg,id_00006034,5,1.0,1.0,1.0
img_MEN_Denim_id_00006034_01_1_front.jpg,id_00006034,10,1.0,1.5,0.8333333333333333
